Country,ActorName,ActorType,AffiliationTo,AffiliationStartDate,AffiliationEndDate,Aliases
Afghanistan,Mohammad Rabbani,Individual,Taliban,BOT,EOT,Mohammad Rabbani ; Mohammad Rabbani Akhund ; Mullah Mohammad Rabbani ; Muhammad Rabbani ; Mohamed Rabbani
Afghanistan,Mohammad Salem Ehsas,Individual,Provincial Divisions (Afghanistan),BOT,EOT,Mohammad Salem Ehsas ; M. S. Ehsas ; Mohammad Ehsas ; M. Ehsas ; M Ehsas ; M S Ehsas
Afghanistan,Mohammad Yunus Khalis,Individual,Hizb-e Islami Khalis,10/7/2001,EOT,Mohammad Yunos Khali ; M Y Khali ; Mohammad Khali ; M Khali ; M. Khali ; Mohammad Yunus Khalis ; Mohammad Yunis Khalis ; M. Y. Khali ; Mohammad Younas Khalis ; Mohammad Yunos Khalis
Afghanistan,Mohammad Zahir Azimi,Individual,Army Headquarters (Afghanistan),1/1/2002,EOT,Mohammad Zahir Azimi
Afghanistan,Mohammad Zaki Shahamat,Individual,Print News (Afghanistan),BOT,EOT,M Z Shahamat ; Mohammad Zaki Shahamat ; M. Z. Shahamat ; M. Shahamat ; M Shahamat ; Mohammad Shahamat
Afghanistan,Mohammadollah Batash,Individual,Provincial (Afghanistan),BOT,EOT,Mohammadollah Batash ; Mohmmadollah Batash ; Mohammadullah Batash ; Mohamadollah Batash ; Muhammadullah Batash
Afghanistan,Mohammed Amin Naziryar,Individual,Ministry of Hajj and Religious Affairs,6/1/2002,12/31/2004,Muhammad Amin Naziryar ; Mohamed Amin Naziryar ; Mohammed Amin Naziryar ; Mohamed Naziryar ; Muhammed Amin Naziryar ; Muhamed Amin Naziryar ; Muhamad Amin Naziryar ; Muhamed Naziryar ; Muhamad Naziryar ; Muhammed Naziryar ; Muhammad Naziryar ; Mohammed Naziryar
Afghanistan,Mohammed Masoom Stanekzai,Individual,Cabinet (Afghanistan),1/1/2002,12/31/2004,M. Stanekzai ; Mohammed Masoom Stanekzai ; M M Stanekzai ; M. M. Stanekzai ; M Stanekzai ; Masoom Stanekzai ; Mohammed Stanekzai
Afghanistan,Mohammed Masoom Stanekzai,Individual,Education (Afghanistan),1/1/2005,EOT,M. Stanekzai ; Mohammed Masoom Stanekzai ; M M Stanekzai ; M. M. Stanekzai ; M Stanekzai ; Masoom Stanekzai ; Mohammed Stanekzai
Afghanistan,Mohammed Masoom Stanekzai,Individual,Ministry of Communications,1/1/2002,12/31/2004,M. Stanekzai ; Mohammed Masoom Stanekzai ; M M Stanekzai ; M. M. Stanekzai ; M Stanekzai ; Masoom Stanekzai ; Mohammed Stanekzai
Afghanistan,Mohammed Omar,Individual,Elite (Afghanistan),9/1/1995,EOT,Mullah Omar ; Mohammed Omar ; Mohammad Omar ; Mullah Mohammed Omar ; Mullah Mohammad Omar
Afghanistan,Mohammed Omar,Individual,Executive Office (Afghanistan),9/1/1996,10/1/2001,Mullah Omar ; Mohammed Omar ; Mohammad Omar ; Mullah Mohammed Omar ; Mullah Mohammad Omar
Afghanistan,Mohammed Omar,Individual,Muslim,BOT,EOT,Mullah Omar ; Mohammed Omar ; Mohammad Omar ; Mullah Mohammed Omar ; Mullah Mohammad Omar
Afghanistan,Mohammed Omar,Individual,Taliban,11/1/1994,EOT,Mullah Omar ; Mohammed Omar ; Mohammad Omar ; Mullah Mohammed Omar ; Mullah Mohammad Omar
Afghanistan,Mohammed Qasim Fahim,Individual,Cabinet (Afghanistan),10/7/2001,12/31/2004,Mohammed Qasem Fahim ; Marshal Fahim ; Mohammed Fahim ; M Fahim ; M Q Fahim ; Mohammed Qasim Fahim ; M. Fahim ; M. Q. Fahim ; Mohammad Qasem Fahim ; Muhammad Qasem Fahim ; Mohamed Qasem Fahim ; Mohammad Fahim ; Mohamed Fahim ; Mohammad Qasim Fahim ; Qasim Fahim
Afghanistan,Mohammed Qasim Fahim,Individual,Executive Office (Afghanistan),6/1/2002,12/31/2004,Mohammed Qasem Fahim ; Marshal Fahim ; Mohammed Fahim ; M Fahim ; M Q Fahim ; Mohammed Qasim Fahim ; M. Fahim ; M. Q. Fahim ; Mohammad Qasem Fahim ; Muhammad Qasem Fahim ; Mohamed Qasem Fahim ; Mohammad Fahim ; Mohamed Fahim ; Mohammad Qasim Fahim ; Qasim Fahim
Afghanistan,Mohammed Qasim Fahim,Individual,Executive Office (Afghanistan),11/19/2009,EOT,Mohammed Qasem Fahim ; Marshal Fahim ; Mohammed Fahim ; M Fahim ; M Q Fahim ; Mohammed Qasim Fahim ; M. Fahim ; M. Q. Fahim ; Mohammad Qasem Fahim ; Muhammad Qasem Fahim ; Mohamed Qasem Fahim ; Mohammad Fahim ; Mohamed Fahim ; Mohammad Qasim Fahim ; Qasim Fahim
Afghanistan,Mohammed Qasim Fahim,Individual,Jamiat-e Islami,BOT,EOT,Mohammed Qasem Fahim ; Marshal Fahim ; Mohammed Fahim ; M Fahim ; M Q Fahim ; Mohammed Qasim Fahim ; M. Fahim ; M. Q. Fahim ; Mohammad Qasem Fahim ; Muhammad Qasem Fahim ; Mohamed Qasem Fahim ; Mohammad Fahim ; Mohamed Fahim ; Mohammad Qasim Fahim ; Qasim Fahim
Afghanistan,Mohammed Qasim Fahim,Individual,Khadamat-e Etela'at-e Dawlati,BOT,12/31/2004,Mohammed Qasem Fahim ; Marshal Fahim ; Mohammed Fahim ; M Fahim ; M Q Fahim ; Mohammed Qasim Fahim ; M. Fahim ; M. Q. Fahim ; Mohammad Qasem Fahim ; Muhammad Qasem Fahim ; Mohamed Qasem Fahim ; Mohammad Fahim ; Mohamed Fahim ; Mohammad Qasim Fahim ; Qasim Fahim
Afghanistan,Mohammed Qasim Fahim,Individual,Ministry of Defense,10/7/2001,10/31/2004,Mohammed Qasem Fahim ; Marshal Fahim ; Mohammed Fahim ; M Fahim ; M Q Fahim ; Mohammed Qasim Fahim ; M. Fahim ; M. Q. Fahim ; Mohammad Qasem Fahim ; Muhammad Qasem Fahim ; Mohamed Qasem Fahim ; Mohammad Fahim ; Mohamed Fahim ; Mohammad Qasim Fahim ; Qasim Fahim
Afghanistan,Mohammed Saleh Zari,Individual,Faryab Province,12/1/2001,2/20/2003,M S Zari ; M. Zari ; Mohammed Saleh Zari ; M. S. Zari ; M Zari ; Mohammed Zari
Afghanistan,Mohammed Zahir Shah,Individual,Elite (Afghanistan),BOT,7/23/2007,Zahir Shah ; M. Shah ; M. Z. Shah ; Mohammed Shah ; Mohammad Zahir Shah ; Zaher Shah ; M Shah ; M Z Shah ; Mohammed Zahir Shah
Afghanistan,Mohammed Zahir Shah,Individual,Executive Office (Afghanistan),10/7/2001,7/23/2007,Zahir Shah ; M. Shah ; M. Z. Shah ; Mohammed Shah ; Mohammad Zahir Shah ; Zaher Shah ; M Shah ; M Z Shah ; Mohammed Zahir Shah
Afghanistan,Mohammed Zahir Shah,Individual,Exiles (Afghanistan),7/22/1973,7/23/2007,Zahir Shah ; M. Shah ; M. Z. Shah ; Mohammed Shah ; Mohammad Zahir Shah ; Zaher Shah ; M Shah ; M Z Shah ; Mohammed Zahir Shah
Afghanistan,Mohammed Zaman,Individual,Pashtun,BOT,EOT,Mohammed Zaman ; Mohamed Zaman ; Muhamad Zaman ; Muhamed Zaman ; Muhammad Zaman ; Muhammed Zaman
Afghanistan,Mohammed Zaman,Individual,Police (Afghanistan),12/23/2001,EOT,Mohammed Zaman ; Mohamed Zaman ; Muhamad Zaman ; Muhamed Zaman ; Muhammad Zaman ; Muhammed Zaman
Afghanistan,Mohammed Zaman,Individual,Unidentified Forces (Afghanistan),BOT,12/22/2001,Mohammed Zaman ; Mohamed Zaman ; Muhamad Zaman ; Muhamed Zaman ; Muhammad Zaman ; Muhammed Zaman
Afghanistan,Mola Abdorrahman Zahed,Individual,Foreign Ministry (Afghanistan),1/1/2000,10/6/2001,M A Zahed ; Abdul Rahman Zahed ; Abdorrahman Zahed ; Mola Zahed ; Mola Abdorrahman Zahed ; M Zahed ; M. Zahed ; M. A. Zahed ; Abdur Rahman Zahid ; Mullah Abdur Rahman Zahid
Afghanistan,Mola Abdorrahman Zahed,Individual,Taliban,BOT,EOT,M A Zahed ; Abdul Rahman Zahed ; Abdorrahman Zahed ; Mola Zahed ; Mola Abdorrahman Zahed ; M Zahed ; M. Zahed ; M. A. Zahed ; Abdur Rahman Zahid ; Mullah Abdur Rahman Zahid
Afghanistan,Mufti Latifollah Hakimi,Individual,Taliban,11/12/2001,EOT,M Hakimi ; Mofti Latifollah Hakimi ; M L Hakimi ; Mufti Hakimi ; Mufti Latifollah Hakimi ; Mofti Hakimi ; M. Hakimi ; M. L. Hakimi
Afghanistan,Muhammad Asif Muhsini,Individual,Islamic Movement of Afghanistan,1/1/1978,12/31/2005,M Muhsini ; Ayatollah Mohseni ; M. A. Muhsini ; Muhammad Asif Muhsini ; Muhammad Muhsini ; M A Muhsini ; M. Muhsini
Afghanistan,Muhammad Asif Muhsini,Individual,National Religious (Afghanistan),1/1/2006,EOT,M Muhsini ; Ayatollah Mohseni ; M. A. Muhsini ; Muhammad Asif Muhsini ; Muhammad Muhsini ; M A Muhsini ; M. Muhsini
Afghanistan,Muhammad Asif Muhsini,Individual,Shia,BOT,EOT,M Muhsini ; Ayatollah Mohseni ; M. A. Muhsini ; Muhammad Asif Muhsini ; Muhammad Muhsini ; M A Muhsini ; M. Muhsini
Afghanistan,Muhammad Asif Muhsini,Individual,Tajik,BOT,EOT,M Muhsini ; Ayatollah Mohseni ; M. A. Muhsini ; Muhammad Asif Muhsini ; Muhammad Muhsini ; M A Muhsini ; M. Muhsini
Afghanistan,Muhammad Hanif,Individual,Taliban,BOT,9/30/2005,Mohammed Hanif ; Muhammad Hanif ; M Hanif ; M. Hanif
Afghanistan,Muhammad Hanif,Individual,Taliban,10/1/2005,11/1/2008,Mohammed Hanif ; Muhammad Hanif ; M Hanif ; M. Hanif
Afghanistan,Mujtaba Patang,Individual,Ministry of the Interior,9/15/2012,8/31/2013,Mujtaba Patang ; Mustafa Patang
Afghanistan,Mullah Mohammad Hassan,Individual,Ministry of Foreign Affairs,1/1/1998,12/31/1999,M Hassan ; Mullah Mohammad Hassan ; M. Hassan ; M M Hassan ; Mullah Hassan ; M. M. Hassan
Afghanistan,Mullah Mohammad Hassan,Individual,Taliban,BOT,EOT,M Hassan ; Mullah Mohammad Hassan ; M. Hassan ; M M Hassan ; Mullah Hassan ; M. M. Hassan
Afghanistan,Musa Khan Ahmadzai,Individual,Ghazni Province,5/16/2010,EOT,Musa Ahmadzai ; M K Ahmadzai ; M Ahmadzai ; Musa Khan Ahmadzai ; M. Ahmadzai ; M. K. Ahmadzai
Afghanistan,Musa Khan Ahmadzai,Individual,Pashtun,BOT,EOT,Musa Ahmadzai ; M K Ahmadzai ; M Ahmadzai ; Musa Khan Ahmadzai ; M. Ahmadzai ; M. K. Ahmadzai
Afghanistan,National Congress Party of Afghanistan,Group,(National) Major Party (Afghanistan),1/1/2004,EOT,National Congress Party Of Afghanistan
Afghanistan,National Directorate of Security,Group,Intelligence Ministry (Afghanistan),10/1/2001,EOT,NDS ; National Directorate Of Security ; Amniyat ; Amaniyat
Afghanistan,National Islamic Front of Afghanistan,Group,(National) Minor Party (Afghanistan),1/1/1978,EOT,NIFA ; National Islamic Front Of Afghanistan
Afghanistan,National Islamic Front of Afghanistan,Group,Centrist,BOT,EOT,NIFA ; National Islamic Front Of Afghanistan
Afghanistan,National Islamic Front of Afghanistan,Group,Sufi,BOT,EOT,NIFA ; National Islamic Front Of Afghanistan
Afghanistan,National Islamic Movement of Afghanistan,Group,(National) Minor Party (Afghanistan),1/1/1989,EOT,National Islamic Movement Of Afghanistan ; Junbish-E Melli-Yi Afghanistan ; Junbish-I-Milli Islami Afghanistan ; Jumbesh-I-Milli Islami ; Junbish-I Melli ; Junbish-E Milli ; Junbish-E Melli ; Junbish-I Milli
Afghanistan,National Islamic Movement of Afghanistan,Group,Nationalist,BOT,EOT,National Islamic Movement Of Afghanistan ; Junbish-E Melli-Yi Afghanistan ; Junbish-I-Milli Islami Afghanistan ; Jumbesh-I-Milli Islami ; Junbish-I Melli ; Junbish-E Milli ; Junbish-E Melli ; Junbish-I Milli
Afghanistan,National Islamic Movement of Afghanistan,Group,Uzbek,BOT,EOT,National Islamic Movement Of Afghanistan ; Junbish-E Melli-Yi Afghanistan ; Junbish-I-Milli Islami Afghanistan ; Jumbesh-I-Milli Islami ; Junbish-I Melli ; Junbish-E Milli ; Junbish-E Melli ; Junbish-I Milli
Afghanistan,National Liberation Front,Group,(National) Minor Party (Afghanistan),BOT,EOT,Jabha-E Nejat-E Melli-Ye Afghanistan ; National Liberation Front ; National Liberation Front Of Afghanistan ; Jabha-E Nejat-E Melli-Ye
Afghanistan,Nek Muhammad Wazir,Individual,Jaishul al-Qiba al-Jihadi al-Siri al-Alami,10/7/2001,EOT,N M Wazir ; Nek Muhammad Wazir ; N. Wazir ; N Wazir ; N. M. Wazir ; Nek Wazir
Afghanistan,Nek Muhammad Wazir,Individual,Pashtun,BOT,EOT,N M Wazir ; Nek Muhammad Wazir ; N. Wazir ; N Wazir ; N. M. Wazir ; Nek Wazir
Afghanistan,Nek Muhammad Wazir,Individual,Taliban,BOT,10/6/2001,N M Wazir ; Nek Muhammad Wazir ; N. Wazir ; N Wazir ; N. M. Wazir ; Nek Wazir
Afghanistan,Nematollah Shahrani,Individual,Education (Afghanistan),1/2/2004,EOT,N Shahrani ; Nematollah Shahrani ; Nematullah Shahrani ; N. Shahrani ; Nayiamatullah Shahrani
Afghanistan,Nematollah Shahrani,Individual,Executive Office (Afghanistan),7/1/2002,1/1/2004,N Shahrani ; Nematollah Shahrani ; Nematullah Shahrani ; N. Shahrani ; Nayiamatullah Shahrani
Afghanistan,Nematollah Shahrani,Individual,Ministry of Hajj and Religious Affairs,12/1/2004,1/31/2010,N Shahrani ; Nematollah Shahrani ; Nematullah Shahrani ; N. Shahrani ; Nayiamatullah Shahrani
Afghanistan,Nematollah Shahrani,Individual,Uzbek,BOT,EOT,N Shahrani ; Nematollah Shahrani ; Nematullah Shahrani ; N. Shahrani ; Nayiamatullah Shahrani
Afghanistan,New Afghanistan Party,Group,(National) Major Party (Afghanistan),BOT,EOT,Afghanistan E Naween ; New Afghanistan Party
Afghanistan,New World,Group,Print News (Afghanistan),BOT,EOT,New World ; Jahan-E-Naw ; Jahan-E Naw
Afghanistan,Niyaz Mohammad Amiri,Individual,House of the People,12/7/2005,EOT,Niyaz Amiri ; N. M. Amiri ; Niyaz Mohammad Amiri ; N. Amiri ; N M Amiri ; N Amiri
Afghanistan,Niyaz Mohammad Amiri,Individual,Pashtun,BOT,EOT,Niyaz Amiri ; N. M. Amiri ; Niyaz Mohammad Amiri ; N. Amiri ; N M Amiri ; N Amiri
Afghanistan,Noor Mohammad Qarqin,Individual,Cabinet (Afghanistan),8/1/2002,5/31/2006,N. M. Qarqin ; Noor Qarqin ; N Qarqin ; Noor Mohammad Qarqin ; N. Qarqin ; N M Qarqin
Afghanistan,Noor Mohammad Qarqin,Individual,Elite (Afghanistan),BOT,EOT,N. M. Qarqin ; Noor Qarqin ; N Qarqin ; Noor Mohammad Qarqin ; N. Qarqin ; N M Qarqin
Afghanistan,Noor Mohammad Qarqin,Individual,Ministry of Education,12/2/2004,5/31/2006,N. M. Qarqin ; Noor Qarqin ; N Qarqin ; Noor Mohammad Qarqin ; N. Qarqin ; N M Qarqin
Afghanistan,Noor Mohammad Qarqin,Individual,Ministry of Labor and Social Affairs,8/1/2002,12/1/2004,N. M. Qarqin ; Noor Qarqin ; N Qarqin ; Noor Mohammad Qarqin ; N. Qarqin ; N M Qarqin
Afghanistan,Noorulhaq Olumi,Individual,Armed Services Committee,12/7/2005,EOT,N Olumi ; Noorulhaq Olumi ; N. Olumi
Afghanistan,Noorulhaq Olumi,Individual,Exiles (Afghanistan),BOT,10/6/2001,N Olumi ; Noorulhaq Olumi ; N. Olumi
Afghanistan,Noorulhaq Olumi,Individual,House of the People,12/7/2005,EOT,N Olumi ; Noorulhaq Olumi ; N. Olumi
Afghanistan,Noorulhaq Olumi,Individual,Pashtun,BOT,EOT,N Olumi ; Noorulhaq Olumi ; N. Olumi
Afghanistan,Noorzai (Social Group),Group,National Ethnic (Afghanistan),BOT,EOT,Noorzai
Afghanistan,Noorzai (Social Group),Group,Pashtun,BOT,EOT,Noorzai
Afghanistan,Northern Alliance,Group,Insurgents (Afghanistan),1/1/1996,10/6/2001,Afghan Northern Alliance ; Northern Alliance ; United Islamic Front ; Jabha-Yi Muttahid-I Islami-Yi Milli Bara-Yi Nijat-I Afghanistan ; UIF ; United Islamic Front For The Salvation Of Afghanistan
Afghanistan,Northern Alliance,Group,Military (Afghanistan),10/7/2001,12/31/2002,Afghan Northern Alliance ; Northern Alliance ; United Islamic Front ; Jabha-Yi Muttahid-I Islami-Yi Milli Bara-Yi Nijat-I Afghanistan ; UIF ; United Islamic Front For The Salvation Of Afghanistan
Afghanistan,Northern Alliance,Group,Nationalist,BOT,EOT,Afghan Northern Alliance ; Northern Alliance ; United Islamic Front ; Jabha-Yi Muttahid-I Islami-Yi Milli Bara-Yi Nijat-I Afghanistan ; UIF ; United Islamic Front For The Salvation Of Afghanistan
Afghanistan,Northern Alliance,Group,Unidentified Forces (Afghanistan),12/1/2002,12/31/2004,Afghan Northern Alliance ; Northern Alliance ; United Islamic Front ; Jabha-Yi Muttahid-I Islami-Yi Milli Bara-Yi Nijat-I Afghanistan ; UIF ; United Islamic Front For The Salvation Of Afghanistan
Afghanistan,Obaidullah Akhund,Individual,National Security Council,9/1/1996,10/6/2001,O. Akhund ; Obaidullah Akhund ; Mola Obaydollah ; Mullah Obaidullah Akhund ; O Akhund ; Mullah Obaidullah
Afghanistan,Obaidullah Akhund,Individual,Taliban,BOT,EOT,O. Akhund ; Obaidullah Akhund ; Mola Obaydollah ; Mullah Obaidullah Akhund ; O Akhund ; Mullah Obaidullah
Afghanistan,Omar Samad,Individual,Exiles (Afghanistan),BOT,11/30/2001,Omar Samad ; O Samad ; O. Samad
Afghanistan,Omar Samad,Individual,Ministry of Foreign Affairs,12/1/2001,9/30/2004,Omar Samad ; O Samad ; O. Samad
Afghanistan,Omar Samad,Individual,Ministry of Foreign Affairs,10/1/2004,5/1/2009,Omar Samad ; O Samad ; O. Samad
Afghanistan,Omar Samad,Individual,Ministry of Foreign Affairs,7/2/2009,EOT,Omar Samad ; O Samad ; O. Samad
Afghanistan,Omar Zakhilwal,Individual,Afghanistan Investment Support Agency,8/1/2005,2/28/2009,Omar Zakhilwal ; O. Zakhilwal ; Hazrat Omar Zakhilwal ; O Zakhilwal
Afghanistan,Omar Zakhilwal,Individual,Cabinet (Afghanistan),3/1/2009,EOT,Omar Zakhilwal ; O. Zakhilwal ; Hazrat Omar Zakhilwal ; O Zakhilwal
Afghanistan,Omar Zakhilwal,Individual,Education (Afghanistan),BOT,12/31/2001,Omar Zakhilwal ; O. Zakhilwal ; Hazrat Omar Zakhilwal ; O Zakhilwal
Afghanistan,Omar Zakhilwal,Individual,Education (Afghanistan),1/1/2004,7/31/2005,Omar Zakhilwal ; O. Zakhilwal ; Hazrat Omar Zakhilwal ; O Zakhilwal
Afghanistan,Omar Zakhilwal,Individual,Grand Assembly,1/1/2002,12/31/2003,Omar Zakhilwal ; O. Zakhilwal ; Hazrat Omar Zakhilwal ; O Zakhilwal
Afghanistan,Omar Zakhilwal,Individual,Ministry of Finance,3/1/2009,EOT,Omar Zakhilwal ; O. Zakhilwal ; Hazrat Omar Zakhilwal ; O Zakhilwal
Afghanistan,Omar Zwak,Individual,Provincial (Afghanistan),BOT,EOT,Omar Zwak
Afghanistan,Osama Awadallah,Individual,General Population / Civilian / Social (Afghanistan),BOT,EOT,Osama Awadallah ; O Awadallah ; O. Awadallah
Afghanistan,Pacha Khan Zadran,Individual,House of the People,12/7/2005,EOT,Pacha Zadran ; Pacha Khan Zadran ; P Zadran ; P. K. Zadran ; P K Zadran ; P. Zadran
Afghanistan,Pacha Khan Zadran,Individual,Paktika Province,12/7/2001,2/28/2002,Pacha Zadran ; Pacha Khan Zadran ; P Zadran ; P. K. Zadran ; P K Zadran ; P. Zadran
Afghanistan,Pacha Khan Zadran,Individual,Unidentified Forces (Afghanistan),BOT,12/6/2001,Pacha Zadran ; Pacha Khan Zadran ; P Zadran ; P. K. Zadran ; P K Zadran ; P. Zadran
Afghanistan,Pacha Khan Zadran,Individual,Unidentified Forces (Afghanistan),3/1/2002,12/6/2005,Pacha Zadran ; Pacha Khan Zadran ; P Zadran ; P. K. Zadran ; P K Zadran ; P. Zadran
Afghanistan,Pajhwok Afghan News,Group,News (Afghanistan),3/1/2004,EOT,Pajhwok Afghan News
Afghanistan,People's Islamic Movement of Afghanistan,Group,(National) Minor Party (Afghanistan),10/7/2001,EOT,People'S Islamic Movement Of Afghanistan
Afghanistan,People's Islamic Movement of Afghanistan,Group,Shia,BOT,EOT,People'S Islamic Movement Of Afghanistan
Afghanistan,People's Islamic Unity Party of Afghanistan,Group,(National) Major Party (Afghanistan),1/1/2005,EOT,Islamic Unity Party Of The People Of Afghanistan ; Hizb-E Wahdat-E Islami-Ye Mardum-E Afghanistan ; People'S Islamic Unity Party Of Afghanistan
Afghanistan,Qari Ahmadullah,Individual,Taliban,BOT,1/20/2002,Q Ahmadullah ; Q. Ahmadullah ; Qari Ahmadullah
Afghanistan,Qari Mohammad Yusof Ahmadi,Individual,Media (Taliban),BOT,EOT,Yusof Ahmadi ; Mohammad Yousef Ahmadi ; Q M Y Ahmadi ; Qari Mohammad Yusof Ahmadi ; Q Ahmadi ; Q. Ahmadi ; Qari Ahmadi ; Q. M. Y. Ahmadi ; Yousef Ahmadi ; Qari Mohammad Yousef Ahmadi
Afghanistan,Qari Mohammad Yusof Ahmadi,Individual,Taliban,BOT,EOT,Yusof Ahmadi ; Mohammad Yousef Ahmadi ; Q M Y Ahmadi ; Qari Mohammad Yusof Ahmadi ; Q Ahmadi ; Q. Ahmadi ; Qari Ahmadi ; Q. M. Y. Ahmadi ; Yousef Ahmadi ; Qari Mohammad Yousef Ahmadi
Afghanistan,Qotboddin Helal,Individual,Hizb-e Islami,BOT,EOT,Qutbuddin Helal ; Qubuddin Helal ; Qotboddin Helal ; Qotbuddin Helal ; Qutbuddin Hilal
Afghanistan,Quetta Shura,Group,Taliban,BOT,EOT,Quetta Shura
Afghanistan,Rahila Bibi Kobra Alamshahi,Individual,Hazara (Ethnic Group),BOT,EOT,R Alamshahi ; Rahila Alamshahi ; R. Alamshahi ; R B K Alamshahi ; R. B. K. Alamshahi ; Rahila Bibi Kobra Alamshahi
Afghanistan,Rahila Bibi Kobra Alamshahi,Individual,House of the People,12/7/2005,EOT,R Alamshahi ; Rahila Alamshahi ; R. Alamshahi ; R B K Alamshahi ; R. B. K. Alamshahi ; Rahila Bibi Kobra Alamshahi
Afghanistan,Rangin Dadfar Spanta,Individual,Cabinet (Afghanistan),4/20/2005,1/18/2010,Dr Rangin Dadfar Spanta ; R. D. Spanta ; R Spanta ; Dr. Rangin Dadfar Spanta ; Rangin Spanta ; R D Spanta ; Dr. Spanta ; R. Spanta ; Dr Spanta ; Rangin Dadfar Spanta
Afghanistan,Rangin Dadfar Spanta,Individual,Elite (Afghanistan),12/15/1954,EOT,Dr Rangin Dadfar Spanta ; R. D. Spanta ; R Spanta ; Dr. Rangin Dadfar Spanta ; Rangin Spanta ; R D Spanta ; Dr. Spanta ; R. Spanta ; Dr Spanta ; Rangin Dadfar Spanta
Afghanistan,Rangin Dadfar Spanta,Individual,Foreign Ministry (Ministry of Foreign Affairs),4/20/2005,1/18/2010,Dr Rangin Dadfar Spanta ; R. D. Spanta ; R Spanta ; Dr. Rangin Dadfar Spanta ; Rangin Spanta ; R D Spanta ; Dr. Spanta ; R. Spanta ; Dr Spanta ; Rangin Dadfar Spanta
Afghanistan,Rangin Dadfar Spanta,Individual,Muslim,BOT,EOT,Dr Rangin Dadfar Spanta ; R. D. Spanta ; R Spanta ; Dr. Rangin Dadfar Spanta ; Rangin Spanta ; R D Spanta ; Dr. Spanta ; R. Spanta ; Dr Spanta ; Rangin Dadfar Spanta
Afghanistan,Rangin Dadfar-Spanta,Individual,Cabinet (Afghanistan),4/20/2005,1/18/2010,R Dadfar-Spanta ; R. Dadfar-Spanta ; Rangin Dadfar-Spanta
Afghanistan,Rangin Dadfar-Spanta,Individual,Education (Afghanistan),10/7/2001,4/19/2005,R Dadfar-Spanta ; R. Dadfar-Spanta ; Rangin Dadfar-Spanta
Afghanistan,Rangin Dadfar-Spanta,Individual,Exiles (Afghanistan),BOT,10/6/2001,R Dadfar-Spanta ; R. Dadfar-Spanta ; Rangin Dadfar-Spanta
Afghanistan,Rangin Dadfar-Spanta,Individual,Ministry of Foreign Affairs,4/20/2005,1/18/2010,R Dadfar-Spanta ; R. Dadfar-Spanta ; Rangin Dadfar-Spanta
Afghanistan,Rasool Amin,Individual,Cabinet (Afghanistan),12/22/2001,6/1/2002,R Amin ; Rasul Amin ; R. Amin ; Rasool Amin
Afghanistan,Rasool Amin,Individual,Kabul University,BOT,12/21/2001,R Amin ; Rasul Amin ; R. Amin ; Rasool Amin
Afghanistan,Rasool Amin,Individual,Kabul University,6/2/2002,EOT,R Amin ; Rasul Amin ; R. Amin ; Rasool Amin
Afghanistan,Rasool Amin,Individual,Ministry of Education,12/22/2001,6/1/2002,R Amin ; Rasul Amin ; R. Amin ; Rasool Amin
Afghanistan,Rasool Amin,Individual,Muslim,BOT,EOT,R Amin ; Rasul Amin ; R. Amin ; Rasool Amin
Afghanistan,Rasool Amin,Individual,Pashtun,BOT,EOT,R Amin ; Rasul Amin ; R. Amin ; Rasool Amin
Afghanistan,Ravan A. G. FarhÃ¢di,Individual,Education (Afghanistan),1/1/1981,11/12/2001,Abdul Ghafoor Ravan FarhaÌ‚Di ; Ravan A. G. FarhaÌ‚Di ; Abdul Ghafoor Ravan Farhadi ; Ravan A. G. Farhadi
Afghanistan,Ravan A. G. FarhÃ¢di,Individual,Elite (Afghanistan),7/1/2001,EOT,Abdul Ghafoor Ravan FarhaÌ‚Di ; Ravan A. G. FarhaÌ‚Di ; Abdul Ghafoor Ravan Farhadi ; Ravan A. G. Farhadi
Afghanistan,Ravan A. G. FarhÃ¢di,Individual,General Population / Civilian / Social (Afghanistan),1/2/1979,12/31/1980,Abdul Ghafoor Ravan FarhaÌ‚Di ; Ravan A. G. FarhaÌ‚Di ; Abdul Ghafoor Ravan Farhadi ; Ravan A. G. Farhadi
Afghanistan,Ravan A. G. FarhÃ¢di,Individual,Ministry of Foreign Affairs,1/1/1958,1/1/1979,Abdul Ghafoor Ravan FarhaÌ‚Di ; Ravan A. G. FarhaÌ‚Di ; Abdul Ghafoor Ravan Farhadi ; Ravan A. G. Farhadi
Afghanistan,Ravan A. G. FarhÃ¢di,Individual,Ministry of Foreign Affairs,11/13/2001,6/30/2003,Abdul Ghafoor Ravan FarhaÌ‚Di ; Ravan A. G. FarhaÌ‚Di ; Abdul Ghafoor Ravan Farhadi ; Ravan A. G. Farhadi
Afghanistan,Sahira Sharif,Individual,Education Committee,12/7/2005,EOT,S. Sharif ; S Sharif ; Sahira Sharif
Afghanistan,Sahira Sharif,Individual,House of the People,12/7/2005,EOT,S. Sharif ; S Sharif ; Sahira Sharif
Afghanistan,Sahira Sharif,Individual,Pashtun,BOT,EOT,S. Sharif ; S Sharif ; Sahira Sharif
Afghanistan,Salahuddin Rabbani,Individual,High Peace Council,4/1/2012,EOT,S Rabbani ; S. Rabbani ; Salahuddin Rabbani ; Salahoddin Rabbani
